cluster_id	sim_ave	sim_min	sim_max	size	composed_go
cluster_1066	0.98309	0.57056	1.00000	188	GO:0008743
cluster_1067	1.00000	1.00000	1.00000	32	GO:0047602
cluster_1068	0.84834	0.43360	1.00000	377	GO:0016886
cluster_1069	0.97352	0.80832	1.00000	23	GO:0003899;GO:0046983
cluster_1070	0.85248	0.58973	1.00000	15	GO:0016636;GO:0016628;GO:0050660
cluster_1071	0.99822	0.75000	1.00000	281	GO:0004298
cluster_1072	0.98617	0.77878	1.00000	32	GO:0004588
cluster_1073	0.97393	0.52217	1.00000	59	GO:0106026;GO:0051499
cluster_1074	0.96964	0.79445	1.00000	26	GO:0043766
cluster_1075	1.00000	1.00000	1.00000	12	GO:0004828
cluster_1076	0.92038	0.49957	1.00000	76	GO:0106357;GO:0106358
cluster_1077	0.97511	0.79179	1.00000	34	GO:0044689
cluster_1078	0.75197	0.36683	1.00000	86	GO:0008134
cluster_1079	0.90723	0.67006	1.00000	77	GO:0004820;GO:0004081;GO:0046983
cluster_1080	0.86209	0.38746	1.00000	100	GO:0008312
cluster_1081	0.99638	0.91126	1.00000	49	GO:0004526
cluster_1082	0.98789	0.78118	1.00000	38	GO:0044682;GO:0003934;GO:0005506
cluster_1083	0.99712	0.88483	1.00000	80	GO:0008312;GO:0003924;GO:0005525
cluster_1084	0.98183	0.89461	1.00000	29	GO:0004645;GO:0016208;GO:0016763
cluster_1085	1.00000	1.00000	1.00000	56	GO:0003689
cluster_1086	0.99498	0.95724	1.00000	33	GO:0102042;GO:0003856;GO:0051287
cluster_1087	0.79916	0.44039	1.00000	125	GO:0016868
cluster_1088	0.92611	0.73849	1.00000	55	GO:0008175;GO:0008757;GO:0102522
cluster_1089	0.99593	0.72104	1.00000	595	GO:0004813;GO:0002161;GO:0000049;GO:0008270;GO:0005524
cluster_1090	0.97148	0.67887	1.00000	75	GO:1990259;GO:0008649
cluster_1091	0.91667	0.75000	1.00000	6	GO:0044686
cluster_1092	0.76210	0.34457	1.00000	120	GO:0034062;GO:0008143
cluster_1093	0.98489	0.58600	1.00000	65	GO:0003919
cluster_1094	0.94066	0.59712	1.00000	393	GO:0004832;GO:0002161
cluster_1095	0.99752	0.80196	1.00000	676	GO:0003883;GO:0004359;GO:0042802
cluster_1096	1.00000	1.00000	1.00000	313	GO:0004825
cluster_1097	0.99260	0.93810	1.00000	95	GO:0004526
cluster_1098	1.00000	1.00000	1.00000	14	GO:0043801;GO:0033982;GO:0004590;GO:0016840;GO:0016836
cluster_1099	0.86809	0.42871	1.00000	359	GO:0009982
cluster_1100	0.88833	0.43318	1.00000	119	GO:0030337
cluster_1101	1.00000	1.00000	1.00000	37	GO:0052657;GO:0004422
cluster_1102	1.00000	1.00000	1.00000	51	GO:0004164
cluster_1103	1.00000	1.00000	1.00000	39	GO:0016763;GO:0005506
cluster_1104	0.99786	0.84605	1.00000	430	GO:0042286;GO:0030170
cluster_1105	1.00000	1.00000	1.00000	64	GO:0016151;GO:0016829
cluster_1106	1.00000	1.00000	1.00000	40	GO:0047295
cluster_1107	0.98971	0.84567	1.00000	30	GO:0004829;GO:0002161;GO:0000049;GO:0008270;GO:0005524
cluster_1108	1.00000	1.00000	1.00000	42	GO:0047294;GO:0120536
cluster_1109	0.75201	0.32349	1.00000	204	GO:0003727
cluster_1110	1.00000	1.00000	1.00000	54	GO:0043338
cluster_1111	0.97720	0.55672	1.00000	81	GO:0004826
cluster_1112	0.98227	0.44193	1.00000	471	GO:0004764;GO:0050661
cluster_1113	0.99703	0.71605	1.00000	459	GO:0046961;GO:0046933
cluster_1114	0.99007	0.43054	1.00000	654	GO:0050380
cluster_1115	1.00000	1.00000	1.00000	20	GO:0003937
cluster_1116	0.99676	0.92712	1.00000	45	GO:0106059
cluster_1117	1.00000	1.00000	1.00000	86	GO:0003743;GO:0003746;GO:0043022
cluster_1118	0.99851	0.75000	1.00000	335	GO:0004719
cluster_1119	0.98995	0.80000	1.00000	134	GO:0051537;GO:0009055;GO:0051539
cluster_1120	0.65198	0.32652	1.00000	125	GO:0008175;GO:0008757
cluster_1121	0.98950	0.75000	1.00000	104	GO:0120539
cluster_1122	0.64552	0.28856	1.00000	273	GO:0016853
cluster_1123	0.99574	0.66679	1.00000	1797	GO:0008121
cluster_1124	0.61996	0.30877	1.00000	422	GO:0019899;GO:0030234;GO:0140678
cluster_1125	0.99138	0.97020	1.00000	14	GO:0004198
cluster_1126	0.95755	0.53263	1.00000	61	GO:0000062
cluster_1127	0.97393	0.65717	1.00000	88	GO:0004332
cluster_1128	0.94515	0.77927	1.00000	28	GO:0047325;GO:0052726;GO:0052725
cluster_1129	0.98537	0.46033	1.00000	447	GO:0003712
cluster_1130	0.82067	0.40696	1.00000	146	GO:0120544;GO:0016887;GO:0140657;GO:0170060;GO:0008092;GO:0005524;GO:0140096;GO:0003774;GO:0005516;GO:0042802
cluster_1131	0.65690	0.34607	1.00000	92	GO:0005543;GO:0008270;GO:0005096
cluster_1132	0.74531	0.30791	1.00000	114	GO:0042162
cluster_1133	0.99208	0.94458	1.00000	14	GO:0061929
cluster_1134	0.82066	0.32306	1.00000	432	GO:0015926
cluster_1135	0.97028	0.53150	1.00000	123	GO:0043021
cluster_1136	0.78981	0.48936	1.00000	57	GO:0016810
cluster_1137	0.90720	0.50000	1.00000	54	GO:0045505
cluster_1138	0.89457	0.71994	1.00000	17	GO:0008017
cluster_1139	1.00000	1.00000	1.00000	18	GO:0016251
cluster_1140	0.78057	0.42105	1.00000	105	GO:0016829;GO:0008270
cluster_1141	0.99835	0.98112	1.00000	42	GO:0001228;GO:0000978
cluster_1142	0.87822	0.30980	1.00000	137	GO:0044877
cluster_1143	0.77615	0.43604	1.00000	66	GO:0001727
cluster_1144	0.81205	0.40091	1.00000	523	GO:0004540;GO:0016788;GO:0003676;GO:0004519
cluster_1145	0.94144	0.37325	1.00000	233	GO:0005525
cluster_1146	0.77891	0.32110	1.00000	131	GO:0005102;GO:0030545;GO:0140677
cluster_1147	1.00000	1.00000	1.00000	70	GO:0004605
cluster_1148	0.90601	0.49320	1.00000	173	GO:0030280
cluster_1149	0.73576	0.45108	1.00000	82	GO:0017110
cluster_1150	0.79427	0.61456	1.00000	4	GO:0160002;GO:0072572;GO:0140713;GO:0042393;GO:0008408;GO:0140097;GO:0004519;GO:0008270;GO:0044183
cluster_1151	0.86324	0.76066	1.00000	7	GO:1990459
cluster_1152	0.81840	0.51007	1.00000	13	GO:0140094
cluster_1153	1.00000	1.00000	1.00000	12	GO:0035473;GO:0008047
cluster_1154	0.76615	0.49969	1.00000	14	GO:0034452
cluster_1155	0.71348	0.27417	1.00000	19	GO:0017129;GO:0019992
cluster_1156	0.75821	0.28424	1.00000	75	GO:0005515
cluster_1157	0.83096	0.32469	1.00000	32	GO:0019838
cluster_1158	0.70640	0.25099	1.00000	140	GO:0003682;GO:0008270;GO:0140110;GO:0003677;GO:0001067;GO:0005515
cluster_1159	0.96802	0.62443	1.00000	26	GO:0016209
cluster_1160	1.00000	1.00000	1.00000	12	GO:0050211
cluster_1161	0.80054	0.53659	1.00000	97	GO:0008289
cluster_1162	0.78328	0.28079	1.00000	220	GO:0005543
cluster_1163	0.85851	0.57333	1.00000	410	GO:0003924;GO:0005525;GO:0019843;GO:0019003;GO:0043022;GO:0046872
cluster_1164	0.63201	0.33846	1.00000	79	GO:0003743;GO:0030695
cluster_1165	0.77408	0.50153	1.00000	23	GO:0140296;GO:0140223;GO:0000993;GO:0000976
cluster_1166	0.68242	0.38692	1.00000	46	GO:0061630;GO:0008270;GO:0005515;GO:0035591
cluster_1167	0.92006	0.70859	1.00000	32	GO:0008061;GO:0030246
cluster_1168	1.00000	1.00000	1.00000	59	GO:0047448;GO:0008840
cluster_1169	0.99277	0.44158	1.00000	548	GO:0015385
cluster_1170	0.98260	0.55080	1.00000	656	GO:0004828
cluster_1171	0.99565	0.75000	1.00000	115	GO:0008733;GO:0030145
cluster_1172	0.99840	0.67855	1.00000	574	GO:0009039;GO:0016151
cluster_1173	1.00000	1.00000	1.00000	251	GO:0009039
cluster_1174	0.99591	0.69684	1.00000	539	GO:0004775;GO:0004776
cluster_1175	0.99660	0.77390	1.00000	590	GO:0004076;GO:0051537;GO:0005506;GO:0051539
cluster_1176	0.99976	0.95098	1.00000	414	GO:0141197;GO:0046429;GO:0005506;GO:0051539
cluster_1177	1.00000	1.00000	1.00000	433	GO:0004827;GO:0002161
cluster_1178	0.99913	0.85971	1.00000	620	GO:0035597;GO:0051539
cluster_1179	1.00000	1.00000	1.00000	45	GO:0003949;GO:0004640
cluster_1180	0.99375	0.60368	1.00000	479	GO:0033819
cluster_1181	0.99919	0.75000	1.00000	615	GO:0000906
cluster_1182	0.99697	0.83014	1.00000	258	GO:0003879
cluster_1183	0.99545	0.60000	1.00000	310	GO:0008878
cluster_1184	0.99796	0.91736	1.00000	81	GO:0035446;GO:0004817
cluster_1185	0.99444	0.83333	1.00000	60	GO:0070628;GO:0031386
cluster_1186	0.99907	0.96361	1.00000	78	GO:0019787;GO:0016879;GO:0000287;GO:0005524
cluster_1187	0.98847	0.69474	1.00000	372	GO:0106430
cluster_1188	0.99770	0.81739	1.00000	380	GO:0050560;GO:0004815
cluster_1189	0.99603	0.88542	1.00000	568	GO:0008821
cluster_1190	0.99843	0.90211	1.00000	525	GO:0004829;GO:0000049;GO:0005524;GO:0046872
cluster_1191	0.99270	0.70898	1.00000	215	GO:0004357
cluster_1192	1.00000	1.00000	1.00000	50	GO:0062213
cluster_1193	1.00000	1.00000	1.00000	53	GO:0035447;GO:0008999
cluster_1194	0.99913	0.84902	1.00000	347	GO:0008776
cluster_1195	0.98194	0.83333	1.00000	179	GO:0004808;GO:0016645;GO:0050660
cluster_1196	0.99493	0.67538	1.00000	255	GO:0008124
cluster_1197	0.98717	0.49304	1.00000	174	GO:0070180
cluster_1198	0.97298	0.49567	1.00000	74	GO:0015430
cluster_1199	0.99950	0.89527	1.00000	422	GO:0008764
cluster_1200	0.99711	0.84448	1.00000	321	GO:0103117
cluster_1201	0.99511	0.65575	1.00000	279	GO:0043022;GO:0003735
cluster_1202	0.99881	0.77480	1.00000	396	GO:0043022;GO:0003924;GO:0005525;GO:0000287
cluster_1203	0.99881	0.77067	1.00000	385	GO:0004349
cluster_1204	0.96733	0.75000	1.00000	58	GO:0016462
cluster_1205	0.99816	0.84532	1.00000	168	GO:0008955;GO:0016763
cluster_1206	0.92677	0.34483	1.00000	395	GO:0051537;GO:0005506;GO:0051539
cluster_1207	0.99856	0.76439	1.00000	494	GO:0003951;GO:0051287
cluster_1208	0.99151	0.66794	1.00000	419	GO:0004325
cluster_1209	1.00000	1.00000	1.00000	27	GO:0047989
cluster_1210	0.99966	0.97387	1.00000	611	GO:0004518;GO:0016788
cluster_1211	1.00000	1.00000	1.00000	244	GO:0016151;GO:0003924;GO:0005525
cluster_1212	0.94265	0.54288	1.00000	425	GO:0042132
cluster_1213	0.99544	0.84144	1.00000	244	GO:0102208;GO:0010420;GO:0061542
cluster_1214	1.00000	1.00000	1.00000	256	GO:0004648;GO:0030170
cluster_1215	0.97627	0.41547	1.00000	652	GO:0030527
cluster_1216	0.99550	0.66096	1.00000	159	GO:0008712;GO:0050661
cluster_1217	0.97697	0.76117	1.00000	162	GO:0043022;GO:0019843
cluster_1218	0.99869	0.90507	1.00000	145	GO:0004516
cluster_1219	0.99175	0.64090	1.00000	194	GO:0061603
cluster_1220	0.99870	0.80367	1.00000	350	GO:0097216;GO:0003746;GO:0043022;GO:0003924;GO:0005525
cluster_1221	0.98042	0.51329	1.00000	143	GO:0009015
cluster_1222	0.99216	0.77138	1.00000	116	GO:0009017
cluster_1223	0.92134	0.34407	1.00000	499	GO:0070284;GO:0051539;GO:0008270
cluster_1224	0.99185	0.74021	1.00000	91	GO:0008976
cluster_1225	0.99945	0.86899	1.00000	475	GO:0004751
cluster_1226	0.99291	0.91793	1.00000	200	GO:0004057;GO:0008914
cluster_1227	0.99973	0.95861	1.00000	305	GO:0008914
cluster_1228	1.00000	1.00000	1.00000	377	GO:0035599;GO:0103039;GO:0051539
cluster_1229	0.99983	0.97438	1.00000	304	GO:0015079;GO:0015293
cluster_1230	1.00000	1.00000	1.00000	135	GO:0004821
cluster_1231	1.00000	1.00000	1.00000	535	GO:0004821
cluster_1232	1.00000	1.00000	1.00000	161	GO:0070041;GO:0005506;GO:0051539;GO:0003723
cluster_1233	1.00000	1.00000	1.00000	254	GO:0070733;GO:0030145;GO:0000287;GO:0005524
cluster_1234	1.00000	1.00000	1.00000	432	GO:0008685
cluster_1235	0.99881	0.84662	1.00000	258	GO:0008915;GO:0005543
cluster_1236	1.00000	1.00000	1.00000	264	GO:0008780
cluster_1237	1.00000	1.00000	1.00000	304	GO:0103118
cluster_1238	1.00000	1.00000	1.00000	211	GO:0008666
cluster_1239	0.99455	0.60366	1.00000	362	GO:0009014;GO:0008777;GO:0050897
cluster_1240	1.00000	1.00000	1.00000	322	GO:0008676
cluster_1241	0.99269	0.74771	1.00000	199	GO:0004824;GO:0042803;GO:0000049;GO:0000287;GO:0005524
cluster_1242	1.00000	1.00000	1.00000	333	GO:0050136;GO:0048038;GO:0005506;GO:0051539
cluster_1243	1.00000	1.00000	1.00000	342	GO:0050136;GO:0048038;GO:0051287
cluster_1244	1.00000	1.00000	1.00000	657	GO:0050136;GO:0008137;GO:0048038
cluster_1245	0.95922	0.72641	1.00000	595	GO:0008137;GO:0050136;GO:0048038;GO:0051539;GO:0005506
cluster_1246	0.99510	0.77464	1.00000	92	GO:0004818
cluster_1247	0.99930	0.92089	1.00000	225	GO:0043815;GO:0004644
cluster_1248	0.99915	0.85686	1.00000	335	GO:0008829
cluster_1249	1.00000	1.00000	1.00000	375	GO:0009029
cluster_1250	1.00000	1.00000	1.00000	398	GO:0008690
cluster_1251	0.99240	0.60589	1.00000	413	GO:0004585;GO:0016597
cluster_1252	1.00000	1.00000	1.00000	54	GO:0004061;GO:0004328
cluster_1253	1.00000	1.00000	1.00000	270	GO:0008425;GO:0043770
cluster_1254	0.99893	0.77671	1.00000	417	GO:0033739
cluster_1255	1.00000	1.00000	1.00000	123	GO:0003999
cluster_1256	0.99995	0.99892	1.00000	47	GO:0015411
cluster_1257	0.99671	0.87458	1.00000	122	GO:0008772;GO:0016208;GO:0004721;GO:0004674
cluster_1258	0.99110	0.66240	1.00000	291	GO:0008710;GO:0030170
cluster_1259	0.99897	0.85822	1.00000	288	GO:0016783;GO:0051539;GO:0000049;GO:0000287;GO:0005524
cluster_1260	0.99602	0.75000	1.00000	250	GO:0003774
cluster_1261	1.00000	1.00000	1.00000	196	GO:0160016;GO:0004112;GO:0004810;GO:0016791;GO:0000049;GO:0000287;GO:0005524
cluster_1262	0.99340	0.59373	1.00000	461	GO:0003924;GO:0005525
cluster_1263	0.99903	0.75000	1.00000	513	GO:0032977
cluster_1264	0.97391	0.69040	1.00000	206	GO:0008990
cluster_1265	1.00000	1.00000	1.00000	65	GO:0008894
cluster_1266	0.99255	0.76034	1.00000	150	GO:0008694
cluster_1267	1.00000	1.00000	1.00000	112	GO:0103041;GO:0004792
cluster_1268	0.88222	0.47623	1.00000	83	GO:0016731
cluster_1269	1.00000	1.00000	1.00000	317	GO:0004820;GO:0004814
cluster_1270	0.92937	0.25940	1.00000	139	GO:0097163
cluster_1271	0.98726	0.83446	1.00000	133	GO:0004165;GO:0018812;GO:0016509;GO:0008692;GO:0070403
cluster_1272	0.99712	0.91203	1.00000	107	GO:0102009;GO:0016795;GO:0008235;GO:0004177
cluster_1273	0.91115	0.36328	1.00000	125	GO:0004455
cluster_1274	0.97321	0.43685	1.00000	172	GO:0061710;GO:0003725;GO:0000049
cluster_1275	0.99845	0.84156	1.00000	204	GO:0004109;GO:0042803
cluster_1276	1.00000	1.00000	1.00000	94	GO:0050415;GO:0008783;GO:0030145
cluster_1277	0.99578	0.70360	1.00000	172	GO:0018169
cluster_1278	0.99875	0.85140	1.00000	237	GO:0008964
cluster_1279	0.99124	0.59310	1.00000	214	GO:0034353
cluster_1280	1.00000	1.00000	1.00000	172	GO:0160150
cluster_1281	1.00000	1.00000	1.00000	115	GO:0004386;GO:0016817;GO:0003677;GO:0005524
cluster_1282	0.86876	0.45330	1.00000	236	GO:0008803
cluster_1283	1.00000	1.00000	1.00000	74	GO:0099618;GO:0099619;GO:0016831
cluster_1284	1.00000	1.00000	1.00000	74	GO:0099621;GO:0016780
cluster_1285	0.99913	0.96078	1.00000	90	GO:0050418;GO:0004601;GO:0051537
cluster_1286	0.94002	0.51116	1.00000	234	GO:0008990
cluster_1287	0.99948	0.97595	1.00000	92	GO:0017108;GO:0030955;GO:0008409
cluster_1288	0.94242	0.70063	1.00000	94	GO:0015144;GO:0022884;GO:0015267
cluster_1289	0.99750	0.82019	1.00000	144	GO:0008686;GO:0030145;GO:0000287
cluster_1290	0.75302	0.29835	1.00000	260	GO:0016433;GO:0008170
cluster_1291	0.92433	0.33530	1.00000	427	GO:0020037
cluster_1292	0.99644	0.84891	1.00000	85	GO:0015386;GO:0050660
cluster_1293	0.76998	0.28503	1.00000	202	GO:0008168;GO:0016765
cluster_1294	0.92117	0.57355	1.00000	217	GO:1904047;GO:0016743
cluster_1295	0.99632	0.78731	1.00000	210	GO:0008968
cluster_1296	0.98255	0.69084	1.00000	142	GO:0050140;GO:0030151;GO:0043546;GO:0051539;GO:0009055;GO:0005506
cluster_1297	0.96473	0.64793	1.00000	202	GO:0031071;GO:0030170;GO:0051537
cluster_1298	0.91686	0.40990	1.00000	223	GO:0001671;GO:0051087
cluster_1299	1.00000	1.00000	1.00000	131	GO:0050136;GO:0008137;GO:0048038;GO:0051287
cluster_1300	1.00000	1.00000	1.00000	80	GO:0047304
cluster_1301	0.89298	0.43755	1.00000	79	GO:0050194;GO:0008967
cluster_1302	0.99065	0.86902	1.00000	55	GO:0009034
cluster_1303	1.00000	1.00000	1.00000	99	GO:0043828
cluster_1304	0.96766	0.62035	1.00000	267	GO:0016434;GO:0008169
cluster_1305	0.98649	0.64338	1.00000	93	GO:0034057;GO:0033592
cluster_1306	0.98884	0.65164	1.00000	208	GO:0062193;GO:0016872;GO:0048029
cluster_1307	0.99928	0.86187	1.00000	734	GO:0004826;GO:0000049;GO:0000287;GO:0005524
cluster_1308	0.98675	0.76691	1.00000	39	GO:0016530;GO:0016151;GO:0008270
cluster_1309	0.96227	0.41224	1.00000	147	GO:0051266;GO:0043115;GO:0004851;GO:0051287
cluster_1310	0.99960	0.97417	1.00000	130	GO:0033711;GO:0051287;GO:0046983
cluster_1311	0.99497	0.66667	1.00000	162	GO:0008758;GO:0030145
cluster_1312	0.97911	0.36912	1.00000	287	GO:0003690
cluster_1313	0.85806	0.45793	1.00000	80	GO:0071916;GO:0015333;GO:0042937
cluster_1314	0.99594	0.59159	1.00000	417	GO:0004844
cluster_1315	0.99684	0.77228	1.00000	652	GO:0016992;GO:0051539
cluster_1316	0.99426	0.84305	1.00000	179	GO:0004783;GO:0050311;GO:0050661;GO:0020037;GO:0051539
cluster_1317	0.99078	0.78625	1.00000	122	GO:0060698
cluster_1318	1.00000	1.00000	1.00000	112	GO:0004020
cluster_1319	0.99889	0.97246	1.00000	98	GO:0004781;GO:0003924;GO:0005525
cluster_1320	0.94994	0.35743	1.00000	361	GO:0004781
cluster_1321	0.99710	0.89449	1.00000	95	GO:0070006;GO:0030145;GO:0003677
cluster_1322	0.99701	0.76609	1.00000	312	GO:0048027
cluster_1323	0.92842	0.74350	1.00000	419	GO:0042626;GO:0016887
cluster_1324	0.99447	0.74087	1.00000	203	GO:0033786;GO:0033785
cluster_1325	1.00000	1.00000	1.00000	157	GO:0008657
cluster_1326	1.00000	1.00000	1.00000	356	GO:0097216;GO:0003746;GO:0003924;GO:0005525
cluster_1327	0.99393	0.65214	1.00000	135	GO:0004335
cluster_1328	1.00000	1.00000	1.00000	184	GO:0030697
cluster_1329	1.00000	1.00000	1.00000	97	GO:0043715;GO:0043716;GO:0043874
cluster_1330	0.99915	0.88589	1.00000	270	GO:0004612
cluster_1331	1.00000	1.00000	1.00000	54	GO:0061798;GO:0061799
cluster_1332	1.00000	1.00000	1.00000	86	GO:0008119
cluster_1333	0.96519	0.52759	1.00000	82	GO:0042279;GO:0005509;GO:0020037;GO:0005506
cluster_1334	0.99800	0.52147	1.00000	635	GO:0004807
cluster_1335	0.99971	0.97160	1.00000	197	GO:0016150;GO:0097216;GO:0016149;GO:0003924;GO:0005525
cluster_1336	0.95132	0.70956	1.00000	40	GO:0016798
cluster_1337	0.72112	0.33848	1.00000	179	GO:0018812;GO:0016509;GO:0008692
cluster_1338	0.99825	0.83333	1.00000	191	GO:0034017;GO:0019171
cluster_1339	1.00000	1.00000	1.00000	80	GO:0106251;GO:0016813
cluster_1340	1.00000	1.00000	1.00000	115	GO:0030246
cluster_1341	1.00000	1.00000	1.00000	396	GO:1990107
cluster_1342	0.98832	0.73760	1.00000	196	GO:0004815
cluster_1343	1.00000	1.00000	1.00000	130	GO:0008832
cluster_1344	0.99824	0.99069	1.00000	20	GO:0033890;GO:0008408
cluster_1345	0.99743	0.84947	1.00000	117	GO:0003727;GO:0003690
cluster_1346	0.88884	0.51162	1.00000	104	GO:0016805
cluster_1347	0.99673	0.71301	1.00000	192	GO:0004151
cluster_1348	1.00000	1.00000	1.00000	254	GO:0008939
cluster_1349	0.83865	0.31431	1.00000	105	GO:0103023
cluster_1350	1.00000	1.00000	1.00000	61	GO:0047632;GO:0004668
cluster_1351	0.75444	0.29239	1.00000	147	GO:0016799
cluster_1352	0.88541	0.55685	1.00000	241	GO:0019239;GO:0016814;GO:0008270
cluster_1353	1.00000	1.00000	1.00000	15	GO:0102130;GO:0010340
cluster_1354	0.99680	0.93296	1.00000	187	GO:0004176;GO:0004222;GO:0016887;GO:0008270;GO:0005524
cluster_1355	0.99956	0.97244	1.00000	126	GO:0004176;GO:0004252;GO:0043565;GO:0016887
cluster_1356	0.93259	0.54683	1.00000	149	GO:0016163;GO:0051539
cluster_1357	1.00000	1.00000	1.00000	73	GO:0009977
cluster_1358	1.00000	1.00000	1.00000	42	GO:0042242
cluster_1359	1.00000	1.00000	1.00000	258	GO:0033856
cluster_1360	1.00000	1.00000	1.00000	149	GO:0015450
cluster_1361	1.00000	1.00000	1.00000	222	GO:0036220;GO:0036222;GO:0035870
cluster_1362	1.00000	1.00000	1.00000	73	GO:0004845
cluster_1363	1.00000	1.00000	1.00000	27	GO:0050570;GO:0051287
cluster_1364	0.99980	0.99344	1.00000	65	GO:0050418;GO:0004601;GO:0051539
cluster_1365	0.99787	0.88301	1.00000	110	GO:0000035;GO:0000036;GO:0031177
cluster_1366	0.96002	0.75955	1.00000	65	GO:0106408;GO:0004016
cluster_1367	0.99276	0.85611	1.00000	137	GO:0140078;GO:0034039;GO:0003684;GO:0003690;GO:0008270
cluster_1368	0.76938	0.29414	1.00000	211	GO:0016811;GO:0019213;GO:0008270;GO:0061783;GO:0042834
cluster_1369	1.00000	1.00000	1.00000	28	GO:0035447
cluster_1370	0.99799	0.90544	1.00000	94	GO:0033973;GO:0008829
cluster_1371	0.99865	0.83333	1.00000	247	GO:0036221;GO:0036218
cluster_1372	0.98914	0.84605	1.00000	83	GO:0030429;GO:0030170
cluster_1373	1.00000	1.00000	1.00000	136	GO:0004824;GO:0000049;GO:0000287;GO:0005524
cluster_1374	0.99353	0.68822	1.00000	149	GO:0004141
cluster_1375	0.97548	0.93376	1.00000	30	GO:0017154;GO:0004714
cluster_1376	0.98370	0.70754	1.00000	148	GO:0005109;GO:0005125
cluster_1377	0.89875	0.71029	1.00000	44	GO:0004483;GO:0003968;GO:0004197;GO:0004484;GO:0004843;GO:0003724;GO:0004482;GO:0003678;GO:0008242;GO:0004540
cluster_1378	0.93717	0.54283	1.00000	260	GO:0003700;GO:0000976
cluster_1379	0.93047	0.68519	1.00000	15	GO:0003849
cluster_1380	0.79113	0.42905	1.00000	55	GO:0005201
cluster_1381	0.76883	0.40861	1.00000	220	GO:0008083;GO:0005102
cluster_1382	0.66826	0.28693	1.00000	180	GO:0008092;GO:0044877;GO:0005516;GO:0005522;GO:0042802;GO:0019904;GO:0019899
cluster_1383	0.99317	0.79522	1.00000	60	GO:0016783;GO:0016779;GO:0000049
cluster_1384	0.72432	0.52080	1.00000	25	GO:0016831;GO:0042802;GO:0030170;GO:0046983
cluster_1385	0.91716	0.76862	1.00000	12	GO:0017077;GO:1901612;GO:0036041
cluster_1386	0.85897	0.35524	1.00000	28	GO:0050734
cluster_1387	0.88515	0.39841	1.00000	100	GO:0140303
cluster_1388	0.99922	0.91991	1.00000	205	GO:0008270;GO:0003723
cluster_1389	0.96441	0.86856	1.00000	26	GO:0003723;GO:0016787;GO:0046872
cluster_1390	0.94461	0.75891	1.00000	31	GO:0016717
cluster_1391	0.88577	0.36482	1.00000	275	GO:0061631
cluster_1392	0.65791	0.28630	1.00000	50	GO:0005515
cluster_1393	1.00000	1.00000	1.00000	42	GO:0047070;GO:0008198
cluster_1394	0.96090	0.84208	1.00000	15	GO:0004805
cluster_1395	0.80974	0.34856	1.00000	51	GO:0004777;GO:0036243
cluster_1396	1.00000	1.00000	1.00000	87	GO:0030798
cluster_1397	0.99771	0.84397	1.00000	136	GO:0008882;GO:0047388
cluster_1398	0.78918	0.27127	1.00000	120	GO:0003712
cluster_1399	0.98250	0.95723	1.00000	26	GO:0050071;GO:0004824;GO:0000049;GO:0000287;GO:0005524;GO:0003677
cluster_1400	1.00000	1.00000	1.00000	172	GO:0008701;GO:0003852;GO:0030145
cluster_1401	0.99873	0.89398	1.00000	167	GO:0008774;GO:0051287
cluster_1402	1.00000	1.00000	1.00000	42	GO:0043743
cluster_1403	0.98750	0.58429	1.00000	241	GO:0047429
cluster_1404	0.82521	0.26552	1.00000	72	GO:0051920;GO:0015036
cluster_1405	0.97968	0.65534	1.00000	85	GO:0004474
cluster_1406	1.00000	1.00000	1.00000	15	GO:0047260;GO:0004805;GO:0003825
cluster_1407	0.77538	0.41272	1.00000	52	GO:0008483;GO:0030170
cluster_1408	0.79841	0.37757	1.00000	123	GO:0016624;GO:0030976
cluster_1409	0.99019	0.79378	1.00000	74	GO:0000155;GO:0004721
cluster_1410	0.99768	0.91871	1.00000	139	GO:0004821
cluster_1411	0.99491	0.59026	1.00000	161	GO:0050568
cluster_1412	1.00000	1.00000	1.00000	34	GO:0035599;GO:0103039;GO:0051539;GO:0140101
cluster_1413	0.81614	0.65925	1.00000	19	GO:0005542
cluster_1414	1.00000	1.00000	1.00000	24	GO:0004827
